image_path,mask_path
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001660.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001660.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001661.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001661.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001662.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001662.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001663.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001663.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001664.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001664.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001665.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001665.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001666.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001666.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001667.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001667.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001668.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001668.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001669.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001669.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001670.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001670.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001671.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001671.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001672.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001672.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001673.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001673.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001674.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001674.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001675.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001675.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001676.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001676.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001677.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001677.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001678.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001678.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001679.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001679.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001680.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001680.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001681.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001681.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001682.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001682.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001683.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001683.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001684.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001684.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001685.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001685.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001686.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001686.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001687.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001687.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001688.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001688.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001689.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001689.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001690.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001690.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001691.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001691.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001692.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001692.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001693.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001693.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001694.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001694.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001695.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001695.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001696.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001696.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001697.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001697.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001698.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001698.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001699.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001699.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001700.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001700.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001701.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001701.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001702.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001702.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001703.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001703.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001704.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001704.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001705.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001705.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001706.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001706.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001707.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001707.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001708.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001708.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001709.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001709.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001710.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001710.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001711.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001711.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001712.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001712.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001713.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001713.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001714.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001714.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001715.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001715.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001716.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001716.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001717.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001717.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001718.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001718.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001719.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001719.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001720.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001720.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001721.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001721.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001722.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001722.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001723.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001723.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001724.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001724.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001725.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001725.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001726.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001726.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001727.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001727.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001728.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001728.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001729.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001729.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001730.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001730.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001731.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001731.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001732.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001732.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001733.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001733.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001734.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001734.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001735.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001735.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001736.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001736.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001737.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001737.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001738.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001738.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001739.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001739.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001740.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001740.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001741.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001741.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001742.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001742.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001743.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001743.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001744.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001744.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001745.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001745.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001746.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001746.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001747.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001747.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001748.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001748.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001749.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001749.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001750.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001750.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001751.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001751.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001752.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001752.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001753.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001753.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001754.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001754.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001755.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001755.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001756.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001756.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001757.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001757.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001758.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001758.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001759.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001759.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001760.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001760.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001761.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001761.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001762.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001762.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001763.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001763.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001764.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001764.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001765.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001765.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001766.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001766.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001767.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001767.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001768.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001768.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001769.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001769.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001770.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001770.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001771.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001771.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001772.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001772.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001773.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001773.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001774.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001774.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001775.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001775.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001776.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001776.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001777.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001777.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001778.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001778.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001779.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001779.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001780.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001780.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001781.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001781.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001782.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001782.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001783.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001783.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001784.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001784.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001785.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001785.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001786.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001786.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001787.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001787.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001788.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001788.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001789.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001789.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001790.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001790.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001791.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001791.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001792.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001792.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001793.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001793.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001794.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001794.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001795.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001795.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001796.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001796.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001797.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001797.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001798.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001798.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001799.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001799.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001800.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001800.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001801.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001801.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001802.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001802.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001803.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001803.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001804.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001804.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001805.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001805.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001806.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001806.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001807.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001807.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001808.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001808.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001809.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001809.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001810.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001810.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001811.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001811.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001812.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001812.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001813.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001813.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001814.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001814.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001815.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001815.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001816.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001816.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001817.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001817.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001818.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001818.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001819.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001819.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001820.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001820.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001821.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001821.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001822.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001822.png
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001823.jpg,D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\masks\mask_001823.png
