filename,width,height,x_1,y_1,x_2,y_2
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001497.jpg,512,512,347.5,66.5,63.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001498.jpg,512,512,38.5,342.5,81.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001499.jpg,512,512,135.5,136.5,88.0,87.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001500.jpg,512,512,284.5,290.5,34.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001501.jpg,512,512,179.5,253.5,134.0,160.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001502.jpg,512,512,34.5,438.5,54.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001503.jpg,512,512,119.5,327.5,47.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001504.jpg,512,512,37.5,238.5,88.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001505.jpg,512,512,280.5,137.5,93.0,85.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001506.jpg,512,512,74.5,446.5,43.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001507.jpg,512,512,221.5,132.5,52.0,41.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001508.jpg,512,512,281.5,140.5,106.0,20.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001509.jpg,512,512,256.5,189.5,36.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001510.jpg,512,512,331.5,286.5,71.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001511.jpg,512,512,392.5,145.5,58.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001512.jpg,512,512,217.5,175.5,73.0,105.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001513.jpg,512,512,183.5,290.5,118.5,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001514.jpg,512,512,312.5,104.5,108.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001515.jpg,512,512,216.5,229.5,51.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001516.jpg,512,512,59.5,304.5,33.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001517.jpg,512,512,239.5,341.5,41.0,136.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001518.jpg,512,512,70.5,170.5,91.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001519.jpg,512,512,118.5,135.5,122.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001520.jpg,512,512,318.5,48.5,105.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001521.jpg,512,512,180.5,266.5,58.0,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001522.jpg,512,512,209.5,443.5,98.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001523.jpg,512,512,58.5,186.5,56.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001524.jpg,512,512,121.5,116.5,40.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001525.jpg,512,512,247.5,227.5,51.0,91.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001526.jpg,512,512,317.5,61.5,50.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001527.jpg,512,512,337.5,321.5,24.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001528.jpg,512,512,52.5,395.5,70.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001529.jpg,512,512,336.5,129.5,86.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001530.jpg,512,512,134.5,184.5,41.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001531.jpg,512,512,59.5,87.5,94.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001532.jpg,512,512,178.5,239.5,87.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001533.jpg,512,512,132.5,328.5,94.0,130.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001534.jpg,512,512,82.5,250.5,51.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001535.jpg,512,512,85.5,37.5,35.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001536.jpg,512,512,57.5,286.5,30.0,71.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001537.jpg,512,512,335.5,410.5,66.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001538.jpg,512,512,130.5,268.5,120.0,123.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001539.jpg,512,512,290.5,362.5,83.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001540.jpg,512,512,325.5,172.5,103.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001541.jpg,512,512,132.5,63.5,74.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001542.jpg,512,512,202.5,176.5,46.0,119.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001543.jpg,512,512,393.5,373.5,68.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001544.jpg,512,512,404.5,210.5,65.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001545.jpg,512,512,378.5,24.5,89.0,66.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001546.jpg,512,512,372.5,393.5,53.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001547.jpg,512,512,266.5,166.5,45.5,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001548.jpg,512,512,149.5,341.5,102.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001549.jpg,512,512,265.5,12.5,85.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001550.jpg,512,512,403.5,359.5,37.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001551.jpg,512,512,86.5,470.5,76.0,25.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001552.jpg,512,512,219.5,252.5,52.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001553.jpg,512,512,416.5,216.5,58.0,86.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001554.jpg,512,512,40.5,190.5,66.5,74.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001555.jpg,512,512,148.5,245.5,75.0,90.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001556.jpg,512,512,171.5,151.5,58.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001557.jpg,512,512,365.5,219.5,51.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001558.jpg,512,512,23.5,324.5,62.0,102.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001559.jpg,512,512,313.5,26.5,92.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001560.jpg,512,512,186.5,37.5,62.0,153.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001561.jpg,512,512,371.5,377.5,86.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001562.jpg,512,512,215.5,13.5,33.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001563.jpg,512,512,334.5,10.5,20.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001564.jpg,512,512,190.5,250.5,191.0,79.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001565.jpg,512,512,325.5,22.5,140.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001566.jpg,512,512,403.5,360.5,79.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001567.jpg,512,512,179.5,339.5,68.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001568.jpg,512,512,389.5,417.5,98.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001569.jpg,512,512,370.5,256.5,66.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001570.jpg,512,512,187.5,328.5,63.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001571.jpg,512,512,141.5,337.5,115.0,109.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001572.jpg,512,512,221.5,183.5,100.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001573.jpg,512,512,401.5,194.5,65.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001574.jpg,512,512,152.5,209.5,132.0,88.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001575.jpg,512,512,415.5,144.5,67.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001576.jpg,512,512,98.5,396.5,42.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001577.jpg,512,512,443.5,292.5,48.0,114.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001578.jpg,512,512,143.5,183.5,101.0,94.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001579.jpg,512,512,117.5,159.5,75.0,65.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001580.jpg,512,512,307.5,405.5,69.0,37.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001581.jpg,512,512,258.5,69.5,37.0,115.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001582.jpg,512,512,399.5,100.5,70.0,107.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001583.jpg,512,512,72.5,448.5,50.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001584.jpg,512,512,236.5,66.5,22.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001585.jpg,512,512,219.5,140.5,66.0,111.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001586.jpg,512,512,273.5,374.5,86.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001587.jpg,512,512,398.5,308.5,64.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001588.jpg,512,512,150.5,123.5,62.0,25.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001589.jpg,512,512,402.5,240.5,60.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001590.jpg,512,512,307.5,322.5,34.0,97.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001591.jpg,512,512,381.5,230.5,67.0,125.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001592.jpg,512,512,333.5,190.5,65.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001593.jpg,512,512,74.5,277.5,78.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001594.jpg,512,512,274.5,291.5,54.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001595.jpg,512,512,308.5,25.5,44.0,87.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001596.jpg,512,512,73.5,219.5,56.0,40.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001597.jpg,512,512,58.5,122.5,51.0,190.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001598.jpg,512,512,387.5,318.5,65.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001599.jpg,512,512,146.5,236.5,65.0,200.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001600.jpg,512,512,362.5,71.5,93.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001601.jpg,512,512,364.5,374.5,33.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001602.jpg,512,512,297.5,190.5,59.0,155.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001603.jpg,512,512,204.5,74.5,110.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001604.jpg,512,512,94.5,20.5,90.0,174.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001605.jpg,512,512,327.5,123.5,89.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001606.jpg,512,512,194.5,209.5,16.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001607.jpg,512,512,369.5,350.5,67.0,127.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001608.jpg,512,512,221.5,182.5,66.5,120.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001609.jpg,512,512,114.5,150.5,49.0,46.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001610.jpg,512,512,152.5,268.5,98.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001611.jpg,512,512,168.5,391.5,31.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001612.jpg,512,512,169.5,95.5,62.0,24.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001613.jpg,512,512,169.5,60.5,90.0,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001614.jpg,512,512,64.5,356.5,58.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001615.jpg,512,512,302.5,148.5,126.0,120.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001616.jpg,512,512,247.5,269.5,30.0,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001617.jpg,512,512,142.5,244.5,68.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001618.jpg,512,512,237.5,281.5,132.0,164.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001619.jpg,512,512,62.5,34.5,42.0,79.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001620.jpg,512,512,188.5,132.5,106.0,85.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001621.jpg,512,512,390.5,222.5,58.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001622.jpg,512,512,380.5,216.5,35.0,213.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001623.jpg,512,512,105.5,199.5,52.0,52.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001624.jpg,512,512,120.5,174.5,71.0,131.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001625.jpg,512,512,183.5,315.5,141.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001626.jpg,512,512,218.5,349.5,44.0,70.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001627.jpg,512,512,204.5,252.5,55.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001628.jpg,512,512,57.5,32.5,92.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001629.jpg,512,512,89.5,379.5,65.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001630.jpg,512,512,109.5,392.5,32.5,58.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001631.jpg,512,512,38.5,7.5,118.0,54.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001632.jpg,512,512,273.0,425.5,57.5,51.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001633.jpg,512,512,146.5,347.5,54.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001634.jpg,512,512,28.5,34.5,111.0,144.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001635.jpg,512,512,121.5,166.5,30.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001636.jpg,512,512,187.5,247.5,101.0,92.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001637.jpg,512,512,180.5,435.5,65.0,50.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001638.jpg,512,512,268.5,136.5,44.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001639.jpg,512,512,156.5,374.5,104.0,107.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001640.jpg,512,512,301.5,383.5,114.0,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001641.jpg,512,512,248.5,118.5,133.0,28.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001642.jpg,512,512,21.5,151.0,61.5,36.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001643.jpg,512,512,38.5,249.5,133.0,147.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001644.jpg,512,512,19.5,332.5,98.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001645.jpg,512,512,190.5,24.5,62.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001646.jpg,512,512,184.5,407.5,33.0,36.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001647.jpg,512,512,176.5,59.5,64.0,73.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001648.jpg,512,512,308.5,341.5,130.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001649.jpg,512,512,272.5,357.5,68.0,43.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001650.jpg,512,512,246.5,332.0,84.0,39.5
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001651.jpg,512,512,47.5,256.5,29.0,100.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001652.jpg,512,512,356.5,370.5,53.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001653.jpg,512,512,103.5,48.5,50.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001654.jpg,512,512,102.5,349.5,99.0,113.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001655.jpg,512,512,199.5,104.5,76.0,110.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001656.jpg,512,512,375.5,369.5,59.0,34.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001657.jpg,512,512,219.5,420.5,74.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001658.jpg,512,512,52.5,85.5,48.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001659.jpg,512,512,90.5,95.5,95.0,87.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001660.jpg,512,512,166.5,21.5,69.5,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001661.jpg,512,512,90.5,111.5,58.0,117.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001662.jpg,512,512,342.5,383.5,114.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001663.jpg,512,512,18.5,331.5,145.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001664.jpg,512,512,28.5,228.5,61.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001665.jpg,512,512,224.5,301.5,126.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001666.jpg,512,512,381.5,242.5,63.0,55.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001667.jpg,512,512,227.5,362.5,48.0,59.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001668.jpg,512,512,311.5,141.5,76.0,33.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001669.jpg,512,512,271.5,158.5,110.0,194.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001670.jpg,512,512,118.5,394.5,120.0,57.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001671.jpg,512,512,73.5,164.5,67.0,56.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001672.jpg,512,512,398.5,162.5,88.0,78.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001673.jpg,512,512,212.5,192.5,59.0,125.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001674.jpg,512,512,84.5,230.5,24.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001675.jpg,512,512,314.5,44.5,75.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001676.jpg,512,512,381.5,283.5,81.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001677.jpg,512,512,110.5,236.5,67.0,45.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001678.jpg,512,512,397.5,323.5,55.0,98.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001679.jpg,512,512,332.5,320.5,60.0,38.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001680.jpg,512,512,380.5,443.5,55.0,36.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001681.jpg,512,512,310.5,284.5,73.0,60.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001682.jpg,512,512,255.5,141.5,68.0,112.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001683.jpg,512,512,58.5,284.5,27.0,104.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001684.jpg,512,512,68.5,365.5,52.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001685.jpg,512,512,206.5,197.5,63.0,48.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001686.jpg,512,512,301.5,302.5,166.0,44.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001687.jpg,512,512,252.5,416.5,66.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001688.jpg,512,512,40.5,403.5,92.0,32.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001689.jpg,512,512,229.5,122.5,53.0,83.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001690.jpg,512,512,44.5,350.5,60.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001691.jpg,512,512,117.5,261.5,58.0,69.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001692.jpg,512,512,397.5,338.5,49.0,24.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001693.jpg,512,512,320.5,372.5,158.0,35.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001694.jpg,512,512,233.5,193.5,55.0,30.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001695.jpg,512,512,210.5,66.5,73.0,84.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001696.jpg,512,512,306.5,233.5,125.0,80.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001697.jpg,512,512,217.5,429.5,41.0,47.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001698.jpg,512,512,303.5,169.5,50.0,186.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001699.jpg,512,512,79.5,72.5,34.0,93.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001700.jpg,512,512,269.5,175.5,66.0,111.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001701.jpg,512,512,295.5,347.5,65.0,72.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001702.jpg,512,512,239.5,326.5,73.0,63.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001703.jpg,512,512,91.5,327.5,82.0,39.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001704.jpg,512,512,68.5,52.5,57.0,82.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001705.jpg,512,512,277.5,175.5,57.0,20.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001706.jpg,512,512,463.5,24.5,32.0,53.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001707.jpg,512,512,20.5,222.5,150.0,95.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001708.jpg,512,512,136.5,119.5,61.0,42.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001709.jpg,512,512,349.5,17.5,41.0,98.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001710.jpg,512,512,143.5,373.5,36.0,81.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001711.jpg,512,512,126.5,261.5,52.0,29.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001712.jpg,512,512,160.5,171.5,32.0,77.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001713.jpg,512,512,278.5,424.5,35.0,30.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001714.jpg,512,512,156.5,385.5,31.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001715.jpg,512,512,42.5,399.5,50.0,103.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001716.jpg,512,512,174.5,362.5,28.0,90.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001717.jpg,512,512,68.5,148.5,120.0,76.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001718.jpg,512,512,296.5,15.5,66.0,160.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001719.jpg,512,512,305.5,409.5,114.0,49.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001720.jpg,512,512,424.5,134.5,69.0,64.0
D:\DA_Projects\CV_Projects\Cigarettes\cig_butts\train\images\00001721.jpg,512,512,27.5,406.5,53.0,27.0
